C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_21_677.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_21_677.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_21_677.jpg, 0, 0, 0, 7.812855E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_21_779.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_21_779.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_21_779.jpg, 0, 0, 0, 8.01631E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_21_881.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_21_881.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_21_881.jpg, 0, 0, 0, 7.847701E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_21_982.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_21_982.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_21_982.jpg, 0, 0, 0, 7.821995E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_22_084.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_22_084.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_22_084.jpg, 0, 0, 0, 7.913514E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_22_185.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_22_185.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_22_185.jpg, 0, 0, 0, 7.98792E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_22_287.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_22_287.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_22_287.jpg, 0, 0, 0, 7.776872E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_22_389.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_22_389.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_22_389.jpg, 0, 0, 0, 7.824474E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_22_493.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_22_493.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_22_493.jpg, 0, 0, 0, 7.932018E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_22_596.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_22_596.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_22_596.jpg, 0, 0, 0, 7.84628E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_22_698.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_22_698.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_22_698.jpg, 0, 0, 0, 7.87297E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_22_799.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_22_799.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_22_799.jpg, 0, 0, 0, 7.767462E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_22_901.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_22_901.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_22_901.jpg, 0, 0, 0, 7.788578E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_23_001.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_23_001.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_23_001.jpg, 0, 0, 0, 7.817614E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_23_105.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_23_105.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_23_105.jpg, 0, 0, 0, 7.844721E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_23_206.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_23_206.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_23_206.jpg, 0, 0, 0, 7.801266E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_23_309.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_23_309.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_23_309.jpg, 0, 0, 0, 7.827707E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_23_409.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_23_409.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_23_409.jpg, 0, 0, 0, 7.868886E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_23_513.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_23_513.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_23_513.jpg, 0, 0, 0, 7.787484E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_23_615.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_23_615.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_23_615.jpg, 0, 0, 0, 7.914113E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_23_718.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_23_718.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_23_718.jpg, 0, 0, 0, 7.790107E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_23_821.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_23_821.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_23_821.jpg, 0, 0, 0, 7.775688E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_23_925.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_23_925.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_23_925.jpg, 0, 0, 0, 7.83236E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_24_024.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_24_024.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_24_024.jpg, 0, 0, 0, 8.054164E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_24_129.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_24_129.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_24_129.jpg, 0, 0, 0, 7.848645E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_24_233.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_24_233.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_24_233.jpg, 0, 0, 0, 7.927373E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_24_334.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_24_334.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_24_334.jpg, 0, 0, 0, 7.844097E-05
C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\center_2020_05_29_09_05_24_433.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\left_2020_05_29_09_05_24_433.jpg, C:\Users\zasemar\Downloads\simulator-windows-64\Data\IMG\right_2020_05_29_09_05_24_433.jpg, 0, 0, 0, 7.934595E-05
